年份,科目,地区,高考模式,改革起始年,卷别性质,范围,卷型,状态,来源文件,建议Repo路径,文件数
2010,数学,海南,老高考,2020,全国卷,common,海南卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（海南）数学高考真题\2010年高考数学试卷（文）（新课标）（海南宁夏）（空白卷）.pdf,papers/2010/数学/全国/海南卷/2010_数学_海南_海南卷_原卷.pdf,4
2010,数学,重庆,老高考,2021,,missing,,missing,,,0
2010,数学,四川,老高考,2025,地方/区域卷,local,四川卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（四川）数学高考真题\2010年高考数学试卷（文）（四川）（空白卷）.pdf,papers/2010/数学/四川/四川卷/2010_数学_四川_四川卷_原卷.pdf,4
2010,数学,贵州,老高考,2024,全国卷,common,贵州卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（贵州）数学高考真题\2010年高考数学试卷（文）（大纲版Ⅱ，全国卷Ⅱ）（空白卷）.pdf,papers/2010/数学/全国/贵州卷/2010_数学_贵州_贵州卷_原卷.pdf,4
2010,数学,云南,老高考,2025,全国卷,common,云南卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（云南）数学高考真题\2010年高考数学试卷（文）（大纲版Ⅱ，全国卷Ⅱ）（空白卷）.pdf,papers/2010/数学/全国/云南卷/2010_数学_云南_云南卷_原卷.pdf,4
2010,数学,西藏,老高考,,全国卷,common,西藏卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（西藏）数学高考真题\2010年高考数学试卷（文）（大纲版Ⅱ，全国卷Ⅱ）（空白卷）.pdf,papers/2010/数学/全国/西藏卷/2010_数学_西藏_西藏卷_原卷.pdf,4
2010,数学,陕西,老高考,2025,地方/区域卷,local,陕西卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（陕西）数学高考真题\2010年高考数学试卷（文）（陕西）（空白卷）.pdf,papers/2010/数学/陕西/陕西卷/2010_数学_陕西_陕西卷_原卷.pdf,4
2010,数学,甘肃,老高考,2024,全国卷,common,甘肃卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（甘肃）数学高考真题\2010年高考数学试卷（文）（大纲版Ⅱ，全国卷Ⅱ）（空白卷）.pdf,papers/2010/数学/全国/甘肃卷/2010_数学_甘肃_甘肃卷_原卷.pdf,4
2010,数学,青海,老高考,2025,全国卷,common,青海卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（青海）数学高考真题\2010年高考数学试卷（文）（大纲版Ⅱ，全国卷Ⅱ）（空白卷）.pdf,papers/2010/数学/全国/青海卷/2010_数学_青海_青海卷_原卷.pdf,4
2010,数学,宁夏,老高考,2025,全国卷,common,海南卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（宁夏）数学高考真题\2010年高考数学试卷（文）（新课标）（海南宁夏）（空白卷）.pdf,papers/2010/数学/全国/海南卷/2010_数学_宁夏_海南卷_原卷.pdf,4
2010,数学,新疆,老高考,,全国卷,common,新疆卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（新疆）数学高考真题\2010年高考数学试卷（文）（大纲版Ⅱ，全国卷Ⅱ）（空白卷）.pdf,papers/2010/数学/全国/新疆卷/2010_数学_新疆_新疆卷_原卷.pdf,4
2011,数学,北京,老高考,2020,地方/区域卷,local,北京卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（北京）数学高考真题\2011年高考数学试卷（文）（北京）（空白卷）.pdf,papers/2011/数学/北京/北京卷/2011_数学_北京_北京卷_原卷.pdf,4
2011,数学,天津,老高考,2020,地方/区域卷,local,天津卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（天津）数学高考真题\2011年高考数学试卷（文）（天津）（空白卷）.pdf,papers/2011/数学/天津/天津卷/2011_数学_天津_天津卷_原卷.pdf,4
2011,数学,河北,老高考,2021,地方/区域卷,local,河北卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（河北）数学高考真题\2011年高考数学试卷（文）（大纲版）（空白卷）.pdf,papers/2011/数学/河北/河北卷/2011_数学_河北_河北卷_原卷.pdf,4
2011,数学,山西,老高考,2025,全国卷,common,山西卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（山西）数学高考真题\2011年高考数学试卷（文）（新课标）（空白卷）.pdf,papers/2011/数学/全国/山西卷/2011_数学_山西_山西卷_原卷.pdf,4
2011,数学,内蒙古,老高考,2025,地方/区域卷,local,内蒙古卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（内蒙古）数学高考真题\2011年高考数学试卷（文）（大纲版）（空白卷）.pdf,papers/2011/数学/内蒙古/内蒙古卷/2011_数学_内蒙古_内蒙古卷_原卷.pdf,4
2011,数学,辽宁,老高考,2021,地方/区域卷,local,辽宁卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（辽宁）数学高考真题\2011年高考数学试卷（理）（辽宁）（空白卷）.pdf,papers/2011/数学/辽宁/辽宁卷/2011_数学_辽宁_辽宁卷_原卷.pdf,2
2011,数学,吉林,老高考,2024,全国卷,common,吉林卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（吉林）数学高考真题\2011年高考数学试卷（文）（新课标）（空白卷）.pdf,papers/2011/数学/全国/吉林卷/2011_数学_吉林_吉林卷_原卷.pdf,4
2011,数学,黑龙江,老高考,2024,全国卷,common,黑龙江卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（黑龙江）数学高考真题\2011年高考数学试卷（文）（新课标）（空白卷）.pdf,papers/2011/数学/全国/黑龙江卷/2011_数学_黑龙江_黑龙江卷_原卷.pdf,4
2011,数学,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（上海）数学高考真题\2011年高考数学试卷（文）（上海）（空白卷）.pdf,papers/2011/数学/上海/上海卷/2011_数学_上海_上海卷_原卷.pdf,4
2011,数学,江苏,老高考,2021,地方/区域卷,local,江苏卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（江苏）数学高考真题\2011年高考数学试卷（江苏）（空白卷）.pdf,papers/2011/数学/江苏/江苏卷/2011_数学_江苏_江苏卷_原卷.pdf,2
2011,数学,浙江,老高考,2017,地方/区域卷,local,浙江卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（浙江）数学高考真题\2011年高考数学试卷（文）（浙江）（空白卷）.pdf,papers/2011/数学/浙江/浙江卷/2011_数学_浙江_浙江卷_原卷.pdf,4
2011,数学,安徽,老高考,2024,,missing,,missing,,,0
2011,数学,福建,老高考,2021,,missing,,missing,,,0
2011,数学,江西,老高考,2024,地方/区域卷,local,江西卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（江西）数学高考真题\2011年高考数学试卷（文）（江西）（空白卷）.pdf,papers/2011/数学/江西/江西卷/2011_数学_江西_江西卷_原卷.pdf,4
2011,数学,山东,老高考,2020,地方/区域卷,local,山东卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（山东）数学高考真题\2011年高考数学试卷（文）（山东）（空白卷）.pdf,papers/2011/数学/山东/山东卷/2011_数学_山东_山东卷_原卷.pdf,4
2011,数学,河南,老高考,2025,全国卷,common,河南卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（河南）数学高考真题\2011年高考数学试卷（文）（新课标）（空白卷）.pdf,papers/2011/数学/全国/河南卷/2011_数学_河南_河南卷_原卷.pdf,4
2011,数学,湖北,老高考,2021,,missing,,missing,,,0
2011,数学,湖南,老高考,2021,地方/区域卷,local,湖南卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（湖南）数学高考真题\2011年高考数学试卷（文）（湖南）（空白卷）.pdf,papers/2011/数学/湖南/湖南卷/2011_数学_湖南_湖南卷_原卷.pdf,4
2011,数学,广东,老高考,2021,地方/区域卷,local,广东卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（广东）数学高考真题\2011年高考数学试卷（文）（广东）（空白卷）.pdf,papers/2011/数学/广东/广东卷/2011_数学_广东_广东卷_原卷.pdf,4
2011,数学,广西,老高考,2024,全国卷,common,广西卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（广西）数学高考真题\2011年高考数学试卷（文）（新课标）（空白卷）.pdf,papers/2011/数学/全国/广西卷/2011_数学_广西_广西卷_原卷.pdf,4
2011,数学,海南,老高考,2020,全国卷,common,海南卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（海南）数学高考真题\2011年高考数学试卷（文）（新课标）（空白卷）.pdf,papers/2011/数学/全国/海南卷/2011_数学_海南_海南卷_原卷.pdf,4
2011,数学,重庆,老高考,2021,,missing,,missing,,,0
2011,数学,四川,老高考,2025,地方/区域卷,local,四川卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（四川）数学高考真题\2011年高考数学试卷（文）（四川）（空白卷）.pdf,papers/2011/数学/四川/四川卷/2011_数学_四川_四川卷_原卷.pdf,4
2011,数学,贵州,老高考,2024,地方/区域卷,local,贵州卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（贵州）数学高考真题\2011年高考数学试卷（文）（大纲版）（空白卷）.pdf,papers/2011/数学/贵州/贵州卷/2011_数学_贵州_贵州卷_原卷.pdf,4
2011,数学,云南,老高考,2025,全国卷,common,云南卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（云南）数学高考真题\2011年高考数学试卷（文）（新课标）（空白卷）.pdf,papers/2011/数学/全国/云南卷/2011_数学_云南_云南卷_原卷.pdf,4
2011,数学,西藏,老高考,,地方/区域卷,local,西藏卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（西藏）数学高考真题\2011年高考数学试卷（文）（大纲版）（空白卷）.pdf,papers/2011/数学/西藏/西藏卷/2011_数学_西藏_西藏卷_原卷.pdf,4
2011,数学,陕西,老高考,2025,地方/区域卷,local,陕西卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（陕西）数学高考真题\2011年高考数学试卷（文）（陕西）（空白卷）.pdf,papers/2011/数学/陕西/陕西卷/2011_数学_陕西_陕西卷_原卷.pdf,4
2011,数学,甘肃,老高考,2024,全国卷,common,甘肃卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（甘肃）数学高考真题\2011年高考数学试卷（文）（新课标）（空白卷）.pdf,papers/2011/数学/全国/甘肃卷/2011_数学_甘肃_甘肃卷_原卷.pdf,4
2011,数学,青海,老高考,2025,地方/区域卷,local,青海卷,present_local,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（青海）数学高考真题\2011年高考数学试卷（文）（大纲版）（空白卷）.pdf,papers/2011/数学/青海/青海卷/2011_数学_青海_青海卷_原卷.pdf,4
2011,数学,宁夏,老高考,2025,全国卷,common,宁夏卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（宁夏）数学高考真题\2011年高考数学试卷（文）（新课标）（空白卷）.pdf,papers/2011/数学/全国/宁夏卷/2011_数学_宁夏_宁夏卷_原卷.pdf,4
